Token has not been saved to git credential helper. Pass `add_to_git_credential=True` if you want to set the git credential as well.
Token is valid (permission: write).
Your token has been saved to /home/016651544/.cache/huggingface/token
Login successful
DEVICE:-  cuda:0
Read Data!! 
Dataset dictionary: 
 DatasetDict({
    train: Dataset({
        features: ['text'],
        num_rows: 20000
    })
    validation: Dataset({
        features: ['text'],
        num_rows: 2000
    })
})
{'quant_method': <QuantizationMethod.BITS_AND_BYTES: 'bitsandbytes'>, 'load_in_8bit': False, 'load_in_4bit': True, 'llm_int8_threshold': 6.0, 'llm_int8_skip_modules': None, 'llm_int8_enable_fp32_cpu_offload': False, 'llm_int8_has_fp16_weight': False, 'bnb_4bit_quant_type': 'nf4', 'bnb_4bit_use_double_quant': False, 'bnb_4bit_compute_dtype': 'float16'}
{'loss': 2.5348, 'learning_rate': 1.020408163265306e-06, 'epoch': 0.01}
{'loss': 0.102, 'learning_rate': 3.161270032027289e-05, 'epoch': 15.92}
{'loss': 0.1052, 'learning_rate': 3.153385398450873e-05, 'epoch': 15.94}
{'loss': 0.106, 'learning_rate': 3.1455060785366564e-05, 'epoch': 15.95}
{'loss': 0.1102, 'learning_rate': 3.137632094957504e-05, 'epoch': 15.96}
{'loss': 0.1041, 'learning_rate': 3.1297634703709236e-05, 'epoch': 15.97}
{'loss': 0.0859, 'learning_rate': 3.1219002274190067e-05, 'epoch': 15.99}
{'loss': 0.1037, 'learning_rate': 3.114042388728358e-05, 'epoch': 16.0}
{'loss': 0.0662, 'learning_rate': 3.106189976910029e-05, 'epoch': 16.01}
{'loss': 0.0757, 'learning_rate': 3.098343014559454e-05, 'epoch': 16.03}
{'loss': 0.0773, 'learning_rate': 3.090501524256395e-05, 'epoch': 16.04}
{'loss': 0.0794, 'learning_rate': 3.082665528564858e-05, 'epoch': 16.05}
{'loss': 0.0817, 'learning_rate': 3.0748350500330424e-05, 'epoch': 16.06}
{'loss': 0.084, 'learning_rate': 3.067010111193272e-05, 'epoch': 16.08}
{'loss': 0.085, 'learning_rate': 3.059190734561932e-05, 'epoch': 16.09}
{'loss': 0.0873, 'learning_rate': 3.051376942639399e-05, 'epoch': 16.1}
{'loss': 0.0884, 'learning_rate': 3.0435687579099792e-05, 'epoch': 16.12}
{'loss': 0.092, 'learning_rate': 3.0357662028418455e-05, 'epoch': 16.13}
{'loss': 0.0919, 'learning_rate': 3.0279692998869748e-05, 'epoch': 16.14}
{'loss': 0.0936, 'learning_rate': 3.0201780714810723e-05, 'epoch': 16.15}
{'loss': 0.0952, 'learning_rate': 3.0123925400435205e-05, 'epoch': 16.17}
{'loss': 0.0972, 'learning_rate': 3.004612727977307e-05, 'epoch': 16.18}
{'loss': 0.1005, 'learning_rate': 2.9968386576689627e-05, 'epoch': 16.19}
{'loss': 0.1016, 'learning_rate': 2.989070351488493e-05, 'epoch': 16.2}
{'loss': 0.1034, 'learning_rate': 2.9813078317893217e-05, 'epoch': 16.22}
{'loss': 0.1061, 'learning_rate': 2.9735511209082213e-05, 'epoch': 16.23}
{'loss': 0.1125, 'learning_rate': 2.965800241165244e-05, 'epoch': 16.24}
{'loss': 0.0653, 'learning_rate': 2.9580552148636686e-05, 'epoch': 16.26}
{'loss': 0.0744, 'learning_rate': 2.9503160642899297e-05, 'epoch': 16.27}
{'loss': 0.0775, 'learning_rate': 2.9425828117135528e-05, 'epoch': 16.28}
{'loss': 0.0799, 'learning_rate': 2.9348554793870896e-05, 'epoch': 16.29}
{'loss': 0.0825, 'learning_rate': 2.9271340895460614e-05, 'epoch': 16.31}
{'loss': 0.0847, 'learning_rate': 2.919418664408888e-05, 'epoch': 16.32}
{'loss': 0.0858, 'learning_rate': 2.911709226176825e-05, 'epoch': 16.33}
{'loss': 0.088, 'learning_rate': 2.9040057970338985e-05, 'epoch': 16.35}
{'loss': 0.0895, 'learning_rate': 2.8963083991468444e-05, 'epoch': 16.36}
{'loss': 0.0912, 'learning_rate': 2.8886170546650516e-05, 'epoch': 16.37}
{'loss': 0.0934, 'learning_rate': 2.8809317857204744e-05, 'epoch': 16.38}
{'loss': 0.0949, 'learning_rate': 2.8732526144275994e-05, 'epoch': 16.4}
{'loss': 0.0959, 'learning_rate': 2.8655795628833605e-05, 'epoch': 16.41}
{'loss': 0.0987, 'learning_rate': 2.8579126531670817e-05, 'epoch': 16.42}
{'loss': 0.0997, 'learning_rate': 2.8502519073404155e-05, 'epoch': 16.43}
{'loss': 0.1024, 'learning_rate': 2.842597347447276e-05, 'epoch': 16.45}
{'loss': 0.1044, 'learning_rate': 2.8349489955137787e-05, 'epoch': 16.46}
{'loss': 0.1072, 'learning_rate': 2.8273068735481755e-05, 'epoch': 16.47}
{'loss': 0.1129, 'learning_rate': 2.8196710035407903e-05, 'epoch': 16.49}
{'loss': 0.066, 'learning_rate': 2.8120414074639562e-05, 'epoch': 16.5}
{'loss': 0.0753, 'learning_rate': 2.80441810727196e-05, 'epoch': 16.51}
{'loss': 0.0774, 'learning_rate': 2.7968011249009608e-05, 'epoch': 16.52}
{'loss': 0.0809, 'learning_rate': 2.789190482268944e-05, 'epoch': 16.54}
{'loss': 0.0819, 'learning_rate': 2.7815862012756565e-05, 'epoch': 16.55}
{'loss': 0.0845, 'learning_rate': 2.773988303802529e-05, 'epoch': 16.56}
{'loss': 0.0864, 'learning_rate': 2.7663968117126338e-05, 'epoch': 16.58}
{'loss': 0.088, 'learning_rate': 2.7588117468506064e-05, 'epoch': 16.59}
{'loss': 0.0905, 'learning_rate': 2.7512331310425875e-05, 'epoch': 16.6}
{'loss': 0.0926, 'learning_rate': 2.7436609860961637e-05, 'epoch': 16.61}
{'loss': 0.0945, 'learning_rate': 2.736095333800298e-05, 'epoch': 16.63}
{'loss': 0.0959, 'learning_rate': 2.7285361959252715e-05, 'epoch': 16.64}
{'loss': 0.0963, 'learning_rate': 2.7209835942226258e-05, 'epoch': 16.65}
{'loss': 0.0983, 'learning_rate': 2.7134375504250847e-05, 'epoch': 16.66}
{'loss': 0.1021, 'learning_rate': 2.7058980862465056e-05, 'epoch': 16.68}
{'loss': 0.1021, 'learning_rate': 2.6983652233818203e-05, 'epoch': 16.69}
{'loss': 0.1048, 'learning_rate': 2.6908389835069526e-05, 'epoch': 16.7}
{'loss': 0.1096, 'learning_rate': 2.683319388278774e-05, 'epoch': 16.72}
{'loss': 0.1141, 'learning_rate': 2.6758064593350414e-05, 'epoch': 16.73}
{'loss': 0.0666, 'learning_rate': 2.6683002182943217e-05, 'epoch': 16.74}
{'loss': 0.0751, 'learning_rate': 2.6608006867559415e-05, 'epoch': 16.75}
{'loss': 0.0783, 'learning_rate': 2.6533078862999178e-05, 'epoch': 16.77}
{'loss': 0.0807, 'learning_rate': 2.645821838486901e-05, 'epoch': 16.78}
{'loss': 0.083, 'learning_rate': 2.63834256485811e-05, 'epoch': 16.79}
{'loss': 0.0854, 'learning_rate': 2.630870086935271e-05, 'epoch': 16.81}
{'loss': 0.0866, 'learning_rate': 2.6234044262205527e-05, 'epoch': 16.82}
{'loss': 0.0883, 'learning_rate': 2.615945604196516e-05, 'epoch': 16.83}
{'loss': 0.0904, 'learning_rate': 2.6084936423260304e-05, 'epoch': 16.84}
{'loss': 0.0932, 'learning_rate': 2.6010485620522334e-05, 'epoch': 16.86}
{'loss': 0.095, 'learning_rate': 2.5936103847984628e-05, 'epoch': 16.87}
{'loss': 0.0965, 'learning_rate': 2.586179131968186e-05, 'epoch': 16.88}
{'loss': 0.0972, 'learning_rate': 2.57875482494495e-05, 'epoch': 16.89}
{'loss': 0.0987, 'learning_rate': 2.571337485092312e-05, 'epoch': 16.91}
{'loss': 0.1013, 'learning_rate': 2.563927133753784e-05, 'epoch': 16.92}
{'loss': 0.1042, 'learning_rate': 2.5565237922527664e-05, 'epoch': 16.93}
{'loss': 0.1053, 'learning_rate': 2.5491274818924894e-05, 'epoch': 16.95}
{'loss': 0.1088, 'learning_rate': 2.5417382239559494e-05, 'epoch': 16.96}
{'loss': 0.1141, 'learning_rate': 2.5343560397058562e-05, 'epoch': 16.97}
{'loss': 0.08, 'learning_rate': 2.526980950384554e-05, 'epoch': 16.98}
{'loss': 0.0973, 'learning_rate': 2.5196129772139765e-05, 'epoch': 17.0}
{'loss': 0.076, 'learning_rate': 2.512252141395588e-05, 'epoch': 17.01}
{'loss': 0.073, 'learning_rate': 2.504898464110301e-05, 'epoch': 17.02}
{'loss': 0.0763, 'learning_rate': 2.497551966518436e-05, 'epoch': 17.04}
{'loss': 0.0788, 'learning_rate': 2.4902126697596577e-05, 'epoch': 17.05}
{'loss': 0.0803, 'learning_rate': 2.482880594952906e-05, 'epoch': 17.06}
{'loss': 0.0825, 'learning_rate': 2.4755557631963387e-05, 'epoch': 17.07}
{'loss': 0.0844, 'learning_rate': 2.4682381955672733e-05, 'epoch': 17.09}
{'loss': 0.0872, 'learning_rate': 2.460927913122124e-05, 'epoch': 17.1}
{'loss': 0.0874, 'learning_rate': 2.4536249368963433e-05, 'epoch': 17.11}
{'loss': 0.0901, 'learning_rate': 2.446329287904357e-05, 'epoch': 17.12}
{'loss': 0.0927, 'learning_rate': 2.4390409871395076e-05, 'epoch': 17.14}
{'loss': 0.0929, 'learning_rate': 2.4317600555739993e-05, 'epoch': 17.15}
{'loss': 0.094, 'learning_rate': 2.42448651415882e-05, 'epoch': 17.16}
{'loss': 0.0963, 'learning_rate': 2.4172203838236978e-05, 'epoch': 17.18}
{'loss': 0.0974, 'learning_rate': 2.4099616854770403e-05, 'epoch': 17.19}
{'loss': 0.101, 'learning_rate': 2.4027104400058614e-05, 'epoch': 17.2}
{'loss': 0.102, 'learning_rate': 2.3954666682757338e-05, 'epoch': 17.21}
{'loss': 0.1062, 'learning_rate': 2.3882303911307225e-05, 'epoch': 17.23}
{'loss': 0.1086, 'learning_rate': 2.3810016293933275e-05, 'epoch': 17.24}
{'loss': 0.0762, 'learning_rate': 2.3737804038644234e-05, 'epoch': 17.25}
{'loss': 0.0726, 'learning_rate': 2.366566735323198e-05, 'epoch': 17.27}
{'loss': 0.0758, 'learning_rate': 2.359360644527094e-05, 'epoch': 17.28}
{'loss': 0.0797, 'learning_rate': 2.352162152211754e-05, 'epoch': 17.29}
{'loss': 0.0807, 'learning_rate': 2.3449712790909462e-05, 'epoch': 17.3}
{'loss': 0.0836, 'learning_rate': 2.33778804585652e-05, 'epoch': 17.32}
{'loss': 0.085, 'learning_rate': 2.330612473178345e-05, 'epoch': 17.33}
{'loss': 0.0881, 'learning_rate': 2.3234445817042393e-05, 'epoch': 17.34}
{'loss': 0.0881, 'learning_rate': 2.3162843920599208e-05, 'epoch': 17.35}
{'loss': 0.0908, 'learning_rate': 2.3091319248489508e-05, 'epoch': 17.37}
{'loss': 0.093, 'learning_rate': 2.3019872006526622e-05, 'epoch': 17.38}
{'loss': 0.0944, 'learning_rate': 2.2948502400301104e-05, 'epoch': 17.39}
{'loss': 0.0956, 'learning_rate': 2.2877210635180096e-05, 'epoch': 17.41}
{'loss': 0.0971, 'learning_rate': 2.2805996916306772e-05, 'epoch': 17.42}
{'loss': 0.0999, 'learning_rate': 2.2734861448599702e-05, 'epoch': 17.43}
{'loss': 0.1025, 'learning_rate': 2.266380443675231e-05, 'epoch': 17.44}
{'loss': 0.1031, 'learning_rate': 2.2592826085232226e-05, 'epoch': 17.46}
{'loss': 0.1063, 'learning_rate': 2.2521926598280817e-05, 'epoch': 17.47}
{'loss': 0.1104, 'learning_rate': 2.2451106179912402e-05, 'epoch': 17.48}
{'loss': 0.0769, 'learning_rate': 2.238036503391383e-05, 'epoch': 17.5}
{'loss': 0.0736, 'learning_rate': 2.2309703363843893e-05, 'epoch': 17.51}
{'loss': 0.0766, 'learning_rate': 2.223912137303264e-05, 'epoch': 17.52}
{'loss': 0.0802, 'learning_rate': 2.2168619264580792e-05, 'epoch': 17.53}
{'loss': 0.0818, 'learning_rate': 2.2098197241359307e-05, 'epoch': 17.55}
{'loss': 0.0832, 'learning_rate': 2.202785550600865e-05, 'epoch': 17.56}
{'loss': 0.0858, 'learning_rate': 2.1957594260938242e-05, 'epoch': 17.57}
{'loss': 0.0873, 'learning_rate': 2.1887413708325917e-05, 'epoch': 17.58}
{'loss': 0.0889, 'learning_rate': 2.1817314050117293e-05, 'epoch': 17.6}
{'loss': 0.0921, 'learning_rate': 2.1747295488025236e-05, 'epoch': 17.61}
{'loss': 0.093, 'learning_rate': 2.167735822352925e-05, 'epoch': 17.62}
{'loss': 0.0946, 'learning_rate': 2.1607502457874862e-05, 'epoch': 17.64}
{'loss': 0.096, 'learning_rate': 2.153772839207318e-05, 'epoch': 17.65}
{'loss': 0.0967, 'learning_rate': 2.146803622690015e-05, 'epoch': 17.66}
{'loss': 0.1, 'learning_rate': 2.1398426162896012e-05, 'epoch': 17.67}
{'loss': 0.1015, 'learning_rate': 2.1328898400364854e-05, 'epoch': 17.69}
{'loss': 0.1024, 'learning_rate': 2.125945313937388e-05, 'epoch': 17.7}
{'loss': 0.106, 'learning_rate': 2.119009057975291e-05, 'epoch': 17.71}
{'loss': 0.1117, 'learning_rate': 2.1120810921093775e-05, 'epoch': 17.73}
{'loss': 0.0767, 'learning_rate': 2.1051614362749776e-05, 'epoch': 17.74}
{'loss': 0.0726, 'learning_rate': 2.098250110383509e-05, 'epoch': 17.75}
{'loss': 0.0764, 'learning_rate': 2.0913471343224184e-05, 'epoch': 17.76}
{'loss': 0.0794, 'learning_rate': 2.0844525279551246e-05, 'epoch': 17.78}
{'loss': 0.0819, 'learning_rate': 2.0775663111209714e-05, 'epoch': 17.79}
{'loss': 0.0835, 'learning_rate': 2.070688503635148e-05, 'epoch': 17.8}
{'loss': 0.0855, 'learning_rate': 2.0638191252886525e-05, 'epoch': 17.81}
{'loss': 0.087, 'learning_rate': 2.0569581958482315e-05, 'epoch': 17.83}
{'loss': 0.0885, 'learning_rate': 2.0501057350563164e-05, 'epoch': 17.84}
{'loss': 0.0919, 'learning_rate': 2.0432617626309637e-05, 'epoch': 17.85}
{'loss': 0.0932, 'learning_rate': 2.0364262982658155e-05, 'epoch': 17.87}
{'loss': 0.0951, 'learning_rate': 2.029599361630026e-05, 'epoch': 17.88}
{'loss': 0.0961, 'learning_rate': 2.02278097236821e-05, 'epoch': 17.89}
{'loss': 0.097, 'learning_rate': 2.0159711501003898e-05, 'epoch': 17.9}
{'loss': 0.1, 'learning_rate': 2.009169914421934e-05, 'epoch': 17.92}
{'loss': 0.1013, 'learning_rate': 2.002377284903503e-05, 'epoch': 17.93}
{'loss': 0.1032, 'learning_rate': 1.995593281090996e-05, 'epoch': 17.94}
{'loss': 0.1073, 'learning_rate': 1.9888179225054858e-05, 'epoch': 17.96}
{'loss': 0.1119, 'learning_rate': 1.9820512286431764e-05, 'epoch': 17.97}
{'loss': 0.0872, 'learning_rate': 1.9752932189753343e-05, 'epoch': 17.98}
{'loss': 0.0932, 'learning_rate': 1.9685439129482315e-05, 'epoch': 17.99}
{'loss': 0.0835, 'learning_rate': 1.9618033299831064e-05, 'epoch': 18.01}
{'loss': 0.0707, 'learning_rate': 1.9550714894760913e-05, 'epoch': 18.02}
{'loss': 0.0748, 'learning_rate': 1.948348410798157e-05, 'epoch': 18.03}
{'loss': 0.0777, 'learning_rate': 1.9416341132950716e-05, 'epoch': 18.04}
{'loss': 0.0791, 'learning_rate': 1.934928616287328e-05, 'epoch': 18.06}
{'loss': 0.0824, 'learning_rate': 1.9282319390701e-05, 'epoch': 18.07}
{'loss': 0.0838, 'learning_rate': 1.921544100913178e-05, 'epoch': 18.08}
{'loss': 0.0854, 'learning_rate': 1.914865121060922e-05, 'epoch': 18.1}
{'loss': 0.0865, 'learning_rate': 1.9081950187321974e-05, 'epoch': 18.11}
{'loss': 0.0885, 'learning_rate': 1.9015338131203325e-05, 'epoch': 18.12}
{'loss': 0.0912, 'learning_rate': 1.894881523393044e-05, 'epoch': 18.13}
{'loss': 0.0932, 'learning_rate': 1.8882381686924027e-05, 'epoch': 18.15}
{'loss': 0.0942, 'learning_rate': 1.8816037681347664e-05, 'epoch': 18.16}
{'loss': 0.0952, 'learning_rate': 1.874978340810719e-05, 'epoch': 18.17}
{'loss': 0.0973, 'learning_rate': 1.8683619057850372e-05, 'epoch': 18.19}
{'loss': 0.0993, 'learning_rate': 1.861754482096613e-05, 'epoch': 18.2}
{'loss': 0.1012, 'learning_rate': 1.855156088758411e-05, 'epoch': 18.21}
{'loss': 0.1038, 'learning_rate': 1.84856674475741e-05, 'epoch': 18.22}
{'loss': 0.1082, 'learning_rate': 1.8419864690545502e-05, 'epoch': 18.24}
{'loss': 0.0857, 'learning_rate': 1.835415280584677e-05, 'epoch': 18.25}
{'loss': 0.0713, 'learning_rate': 1.8288531982564877e-05, 'epoch': 18.26}
{'loss': 0.0741, 'learning_rate': 1.8223002409524736e-05, 'epoch': 18.27}
{'loss': 0.0777, 'learning_rate': 1.8157564275288752e-05, 'epoch': 18.29}
{'loss': 0.0795, 'learning_rate': 1.8092217768156168e-05, 'epoch': 18.3}
{'loss': 0.0828, 'learning_rate': 1.802696307616253e-05, 'epoch': 18.31}
{'loss': 0.0842, 'learning_rate': 1.7961800387079262e-05, 'epoch': 18.33}
{'loss': 0.0857, 'learning_rate': 1.7896729888413038e-05, 'epoch': 18.34}
{'loss': 0.0878, 'learning_rate': 1.783175176740516e-05, 'epoch': 18.35}
{'loss': 0.0894, 'learning_rate': 1.7766866211031236e-05, 'epoch': 18.36}
{'loss': 0.0923, 'learning_rate': 1.7702073406000446e-05, 'epoch': 18.38}
{'loss': 0.0933, 'learning_rate': 1.7637373538755094e-05, 'epoch': 18.39}
{'loss': 0.0948, 'learning_rate': 1.7572766795470046e-05, 'epoch': 18.4}
{'loss': 0.0957, 'learning_rate': 1.7508253362052217e-05, 'epoch': 18.42}
{'loss': 0.0977, 'learning_rate': 1.744383342414e-05, 'epoch': 18.43}
{'loss': 0.1006, 'learning_rate': 1.7379507167102803e-05, 'epoch': 18.44}
{'loss': 0.1025, 'learning_rate': 1.731527477604038e-05, 'epoch': 18.45}
{'loss': 0.1042, 'learning_rate': 1.7251136435782473e-05, 'epoch': 18.47}
{'loss': 0.1077, 'learning_rate': 1.7187092330888154e-05, 'epoch': 18.48}
{'loss': 0.0861, 'learning_rate': 1.712314264564528e-05, 'epoch': 18.49}
{'loss': 0.0711, 'learning_rate': 1.705928756407012e-05, 'epoch': 18.5}
{'loss': 0.0749, 'learning_rate': 1.6995527269906636e-05, 'epoch': 18.52}
{'loss': 0.0784, 'learning_rate': 1.6931861946626064e-05, 'epoch': 18.53}
{'loss': 0.0802, 'learning_rate': 1.6868291777426376e-05, 'epoch': 18.54}
{'loss': 0.0823, 'learning_rate': 1.6804816945231705e-05, 'epoch': 18.56}
{'loss': 0.0848, 'learning_rate': 1.6741437632691876e-05, 'epoch': 18.57}
{'loss': 0.086, 'learning_rate': 1.667815402218184e-05, 'epoch': 18.58}
{'loss': 0.0886, 'learning_rate': 1.661496629580116e-05, 'epoch': 18.59}
{'loss': 0.0907, 'learning_rate': 1.655187463537352e-05, 'epoch': 18.61}
{'loss': 0.0925, 'learning_rate': 1.648887922244617e-05, 'epoch': 18.62}
{'loss': 0.094, 'learning_rate': 1.6425980238289325e-05, 'epoch': 18.63}
{'loss': 0.0952, 'learning_rate': 1.6363177863895838e-05, 'epoch': 18.65}
{'loss': 0.096, 'learning_rate': 1.6300472279980518e-05, 'epoch': 18.66}
{'loss': 0.0986, 'learning_rate': 1.6237863666979636e-05, 'epoch': 18.67}
{'loss': 0.1014, 'learning_rate': 1.617535220505046e-05, 'epoch': 18.68}
{'loss': 0.1023, 'learning_rate': 1.6112938074070694e-05, 'epoch': 18.7}
{'loss': 0.1057, 'learning_rate': 1.605062145363796e-05, 'epoch': 18.71}
{'loss': 0.1089, 'learning_rate': 1.5988402523069306e-05, 'epoch': 18.72}
{'loss': 0.0888, 'learning_rate': 1.592628146140067e-05, 'epoch': 18.73}
{'loss': 0.0716, 'learning_rate': 1.5864258447386365e-05, 'epoch': 18.75}
{'loss': 0.075, 'learning_rate': 1.5802333659498612e-05, 'epoch': 18.76}
{'loss': 0.079, 'learning_rate': 1.574050727592689e-05, 'epoch': 18.77}
{'loss': 0.0799, 'learning_rate': 1.567877947457763e-05, 'epoch': 18.79}
{'loss': 0.0816, 'learning_rate': 1.561715043307354e-05, 'epoch': 18.8}
{'loss': 0.0837, 'learning_rate': 1.555562032875309e-05, 'epoch': 18.81}
{'loss': 0.0863, 'learning_rate': 1.549418933867016e-05, 'epoch': 18.82}
{'loss': 0.0878, 'learning_rate': 1.5432857639593364e-05, 'epoch': 18.84}
{'loss': 0.0899, 'learning_rate': 1.537162540800562e-05, 'epoch': 18.85}
{'loss': 0.0911, 'learning_rate': 1.5310492820103622e-05, 'epoch': 18.86}
{'loss': 0.093, 'learning_rate': 1.5249460051797348e-05, 'epoch': 18.88}
{'loss': 0.0952, 'learning_rate': 1.5188527278709514e-05, 'epoch': 18.89}
{'loss': 0.0966, 'learning_rate': 1.512769467617517e-05, 'epoch': 18.9}
{'loss': 0.0978, 'learning_rate': 1.5066962419241027e-05, 'epoch': 18.91}
{'loss': 0.1007, 'learning_rate': 1.5006330682665099e-05, 'epoch': 18.93}
{'loss': 0.102, 'learning_rate': 1.4945799640916198e-05, 'epoch': 18.94}
{'loss': 0.1063, 'learning_rate': 1.4885369468173272e-05, 'epoch': 18.95}
{'loss': 0.1094, 'learning_rate': 1.4825040338325131e-05, 'epoch': 18.96}
{'loss': 0.0949, 'learning_rate': 1.476481242496976e-05, 'epoch': 18.98}
{'loss': 0.09, 'learning_rate': 1.4704685901413928e-05, 'epoch': 18.99}
{'loss': 0.0925, 'learning_rate': 1.4644660940672627e-05, 'epoch': 19.0}
{'loss': 0.0685, 'learning_rate': 1.4584737715468621e-05, 'epoch': 19.02}
{'loss': 0.0736, 'learning_rate': 1.4524916398231924e-05, 'epoch': 19.03}
{'loss': 0.0766, 'learning_rate': 1.4465197161099304e-05, 'epoch': 19.04}
{'loss': 0.079, 'learning_rate': 1.4405580175913785e-05, 'epoch': 19.05}
{'loss': 0.0806, 'learning_rate': 1.4346065614224164e-05, 'epoch': 19.07}
{'loss': 0.0839, 'learning_rate': 1.428665364728456e-05, 'epoch': 19.08}
{'loss': 0.0849, 'learning_rate': 1.422734444605376e-05, 'epoch': 19.09}
{'loss': 0.0867, 'learning_rate': 1.4168138181194967e-05, 'epoch': 19.11}
{'loss': 0.0884, 'learning_rate': 1.410903502307513e-05, 'epoch': 19.12}
{'loss': 0.0903, 'learning_rate': 1.405003514176445e-05, 'epoch': 19.13}
{'loss': 0.0925, 'learning_rate': 1.399113870703605e-05, 'epoch': 19.14}
{'loss': 0.0929, 'learning_rate': 1.3932345888365328e-05, 'epoch': 19.16}
{'loss': 0.0952, 'learning_rate': 1.3873656854929522e-05, 'epoch': 19.17}
{'loss': 0.096, 'learning_rate': 1.3815071775607246e-05, 'epoch': 19.18}
{'loss': 0.0993, 'learning_rate': 1.3756590818977972e-05, 'epoch': 19.19}
{'loss': 0.1005, 'learning_rate': 1.3698214153321543e-05, 'epoch': 19.21}
{'loss': 0.1033, 'learning_rate': 1.3639941946617774e-05, 'epoch': 19.22}
{'loss': 0.1061, 'learning_rate': 1.3581774366545791e-05, 'epoch': 19.23}
{'loss': 0.0973, 'learning_rate': 1.3523711580483716e-05, 'epoch': 19.25}
{'loss': 0.0691, 'learning_rate': 1.346575375550816e-05, 'epoch': 19.26}
{'loss': 0.0741, 'learning_rate': 1.3407901058393601e-05, 'epoch': 19.27}
{'loss': 0.0767, 'learning_rate': 1.3350153655612125e-05, 'epoch': 19.28}
{'loss': 0.0789, 'learning_rate': 1.3292511713332768e-05, 'epoch': 19.3}
{'loss': 0.0817, 'learning_rate': 1.32349753974211e-05, 'epoch': 19.31}
{'loss': 0.0829, 'learning_rate': 1.317754487343878e-05, 'epoch': 19.32}
{'loss': 0.0847, 'learning_rate': 1.3120220306643022e-05, 'epoch': 19.34}
{'loss': 0.0858, 'learning_rate': 1.3063001861986163e-05, 'epoch': 19.35}
{'loss': 0.0883, 'learning_rate': 1.300588970411516e-05, 'epoch': 19.36}
{'loss': 0.0904, 'learning_rate': 1.2948883997371142e-05, 'epoch': 19.37}
{'loss': 0.0921, 'learning_rate': 1.2891984905788894e-05, 'epoch': 19.39}
{'loss': 0.0936, 'learning_rate': 1.2835192593096485e-05, 'epoch': 19.4}
{'loss': 0.0942, 'learning_rate': 1.277850722271463e-05, 'epoch': 19.41}
{'loss': 0.0966, 'learning_rate': 1.2721928957756368e-05, 'epoch': 19.42}
{'loss': 0.0988, 'learning_rate': 1.2665457961026555e-05, 'epoch': 19.44}
{'loss': 0.1015, 'learning_rate': 1.2609094395021353e-05, 'epoch': 19.45}
{'loss': 0.1028, 'learning_rate': 1.2552838421927799e-05, 'epoch': 19.46}
{'loss': 0.1078, 'learning_rate': 1.2496690203623328e-05, 'epoch': 19.48}
{'loss': 0.0978, 'learning_rate': 1.244064990167531e-05, 'epoch': 19.49}
{'loss': 0.0689, 'learning_rate': 1.2384717677340584e-05, 'epoch': 19.5}
{'loss': 0.074, 'learning_rate': 1.2328893691564997e-05, 'epoch': 19.51}
{'loss': 0.0774, 'learning_rate': 1.2273178104982913e-05, 'epoch': 19.53}
{'loss': 0.0783, 'learning_rate': 1.221757107791685e-05, 'epoch': 19.54}
{'loss': 0.0808, 'learning_rate': 1.2162072770376848e-05, 'epoch': 19.55}
{'loss': 0.0836, 'learning_rate': 1.2106683342060143e-05, 'epoch': 19.57}
{'loss': 0.0843, 'learning_rate': 1.2051402952350722e-05, 'epoch': 19.58}
{'loss': 0.087, 'learning_rate': 1.199623176031871e-05, 'epoch': 19.59}
{'loss': 0.0882, 'learning_rate': 1.1941169924720102e-05, 'epoch': 19.6}
{'loss': 0.091, 'learning_rate': 1.1886217603996186e-05, 'epoch': 19.62}
{'loss': 0.0936, 'learning_rate': 1.1831374956273106e-05, 'epoch': 19.63}
{'loss': 0.0939, 'learning_rate': 1.1776642139361438e-05, 'epoch': 19.64}
{'loss': 0.0955, 'learning_rate': 1.1722019310755717e-05, 'epoch': 19.65}
{'loss': 0.0974, 'learning_rate': 1.1667506627633956e-05, 'epoch': 19.67}
{'loss': 0.0991, 'learning_rate': 1.1613104246857298e-05, 'epoch': 19.68}
{'loss': 0.1019, 'learning_rate': 1.1558812324969392e-05, 'epoch': 19.69}
{'loss': 0.1038, 'learning_rate': 1.1504631018196089e-05, 'epoch': 19.71}
{'loss': 0.1073, 'learning_rate': 1.1450560482444983e-05, 'epoch': 19.72}
{'loss': 0.0976, 'learning_rate': 1.1396600873304842e-05, 'epoch': 19.73}
{'loss': 0.0691, 'learning_rate': 1.1342752346045266e-05, 'epoch': 19.74}
{'loss': 0.0744, 'learning_rate': 1.128901505561627e-05, 'epoch': 19.76}
{'loss': 0.0769, 'learning_rate': 1.1235389156647724e-05, 'epoch': 19.77}
{'loss': 0.0789, 'learning_rate': 1.1181874803448983e-05, 'epoch': 19.78}
{'loss': 0.0811, 'learning_rate': 1.1128472150008434e-05, 'epoch': 19.8}
{'loss': 0.0837, 'learning_rate': 1.1075181349993041e-05, 'epoch': 19.81}
{'loss': 0.0854, 'learning_rate': 1.1022002556747901e-05, 'epoch': 19.82}
{'loss': 0.0872, 'learning_rate': 1.0968935923295826e-05, 'epoch': 19.83}
{'loss': 0.0885, 'learning_rate': 1.0915981602336862e-05, 'epoch': 19.85}
{'loss': 0.0916, 'learning_rate': 1.086313974624793e-05, 'epoch': 19.86}
{'loss': 0.0929, 'learning_rate': 1.0810410507082252e-05, 'epoch': 19.87}
{'loss': 0.0944, 'learning_rate': 1.0757794036569036e-05, 'epoch': 19.88}
